short_description,is_active,main_image,display_order,customization_options,tags,quantity_discounts,video_url,full_description,category_id,name,base_price,gallery,id,created_date,updated_date,created_by_id,created_by,is_sample
"נמאס להביא כל יום לגן 3 סטים של בגדים?","true","https://messibella.co.il/image/cache/catalog/0000000000sinart/st5-500x450.jpg","79","[{""type"":""select"",""label"":""סינר תינוק - עיצובים"",""required"":true,""options"":[""אווירון"",""דונאטס"",""השף הצעיר"",""חיות קסומות"",""חלל""]}]","[]","[]","","נמאס להביא כל יום לגן 3 סטים של בגדים? סינרי תינוק אישיים לכל ילדי הגן עם ואיור קסום מבטיח לשמור על הבייבי שלכם נקי בשיא הסטייל :) מידות - 24*37 ס""מ עשוי פוליאסטר.","45db1f597b5bef8bda8e8603","סינר אוכל לתינוק עם שם","19","[""https://messibella.co.il/image/cache/catalog/0000000000sinart/st2-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st5-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st4-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st2-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st3-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st4-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st1-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st3-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st4-50x50.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st1-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st1-50x50.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st2-50x50.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st3-50x50.jpg"",""https://messibella.co.il/image/cache/catalog/0000000000sinart/st5-50x50.jpg""]","bd980f00d6128b13be4052e7","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"מתרגשים להציג לכם את משחק המגנטים החדש שלנו!","true","https://messibella.co.il/image/cache/catalog/00000000000000000000000tubi/41-500x450.jpg","80","[{""type"":""select"",""label"":""משחק מגנטים"",""required"":true,""options"":[""משחק דמיון"",""ירקות שורש - התאמת צורה וגודל""]}]","[]","[{""min_qty"":10,""max_qty"":null,""discount_percent"":17},{""min_qty"":30,""max_qty"":null,""discount_percent"":40}]","","מתרגשים להציג לכם את משחק המגנטים החדש שלנו! מיתוג אישי עם תמונה ושם לכל ילד משחק חינוכי בהתאם לגיל אינו תופס מקום בבית דגם א - התאמת צורות וגדלים - הכרת ירקות השורש דגם ב- הכרת הטבע - פירות, ירקות ופרחים - משחק למידה ופיתוח דמיון גודל המשחק - A4","be3eced543d97c93e1d6e25b","משחק מגנטים בלעדי","30","[""https://messibella.co.il/image/cache/catalog/00000000000000000000000tubi/m1-150x150.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000000000tubi/m2-150x150.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000000000tubi/untitled-4-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/00000000000000000000000tubi/52-150x150.jpg""]","24c5e0b579446eb0dba10d19","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"זוג מטקות עם משחק שחמט, שש-בש ודמקה מגיע בתיק נשיאה. המחיר לא כולל מיתוג!","true","https://messibella.co.il/image/cache/catalog/00000000000000000000mada/kr6918-500x450.jpg","81","[{""type"":""select"",""label"":""תוספות"",""required"":true,""options"":[""פריזבי (+₪3.00)"",""כדור ים מתנפח (+₪3.00)"",""מיתוג (+₪5.00)""]}]","[]","[{""min_qty"":5,""max_qty"":null,""discount_percent"":17}]","","זוג מטקות עם משחק שחמט, שש-בש ודמקה מגיע בתיק נשיאה. המחיר לא כולל מיתוג!","be3eced543d97c93e1d6e25b","מטקות עם כלי משחק לשש בש דמקה ושחמט","35","[""https://messibella.co.il/image/cache/catalog/00000000000000000000mada/kr6918_pack_back-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/00000000000000000000mada/kr6918_pack-150x150.jpg""]","766d073bae61c744012962ec","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"מגבת קפוצ'ון 100% כותנה איכותית במידה לילדים.","true","https://messibella.co.il/image/cache/catalog/0000000kapuchon21/2-500x450.png","82","[{""type"":""color"",""label"":""צבע"",""required"":true,""options"":[""לבן"",""כחול"",""ורוד""]},{""type"":""select"",""label"":""עיצוב לבחירה למגבת"",""required"":true,""options"":[""אימוג'י"",""ג'ונגל"",""כוכבים"",""תמונה+חד קרן"",""תמונה+רקע חוף"",""אלמנטים ים"",""אריה"",""חד קרן 2"",""תמונה+רקע מכבה אש"",""חוף ים"",""תמונה+רקע שמיים"",""חד קרן על קשת""]}]","[""sale""]","[{""min_qty"":10,""max_qty"":null,""discount_percent"":18},{""min_qty"":30,""max_qty"":null,""discount_percent"":25}]","","מגבת קפוצ'ון 100% כותנה איכותית במידה לילדים. מומלץ לגילאי 2-5. ניתן להדפיס תמונה, גרפיקה, או עיצוב משולב עם תמונה. ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","5f3f519b1ac469d6d97f44b1","מגבת קפוצ'ון עם תמונה או שם - 100% כותנה","60","[""https://messibella.co.il/image/cache/catalog/mage(38)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/0000000kapuchon21/2-700x500.png"",""https://messibella.co.il/image/cache/catalog/mage(32)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(38)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/mage(31)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(32)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/mage(29)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(31)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/mage(27)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(29)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/mage(2)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(27)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/mage(15)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(2)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/mage(1)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/mage(15)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/0000000kapuchon21/1-150x150.png"",""https://messibella.co.il/image/cache/catalog/mage(1)-700x500.jpg""]","1b3c7ebcccec6939c30e2c1f","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"מגבת חוף מיקרופייבר משפחתית ענקית! מגבת בקוטר של מטר וחצי (גודל ההדפס הוא A4 לצורך הפרופורציה) לבילוי משפחתי מושלם בים. כמובן כולל מיתוג","true","https://messibella.co.il/image/cache/catalog/00mandela/b(2)-500x450.png","83","[{""type"":""select"",""label"":""עיצוב מגבת חוף"",""required"":true,""options"":[""מאור"",""לביא"",""אבטיח"",""מאיה"",""אדל"",""נהוראי""]}]","[]","[{""min_qty"":2,""max_qty"":5,""discount_percent"":14},{""min_qty"":5,""max_qty"":null,""discount_percent"":29},{""min_qty"":20,""max_qty"":null,""discount_percent"":43}]","","מגבת חוף מיקרופייבר משפחתית ענקית! מגבת בקוטר של מטר וחצי (גודל ההדפס הוא A4 לצורך הפרופורציה) לבילוי משפחתי מושלם בים. כמובן כולל מיתוג","5f3f519b1ac469d6d97f44b1","מגבת חוף ענקית מעוטרת","70","[""https://messibella.co.il/image/cache/catalog/00mandela/b(6)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(2)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(4)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(6)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(3)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(4)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(1)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(3)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/7-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/b(1)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/6-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/7-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/5-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/6-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/4-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/5-700x500.png"",""https://messibella.co.il/image/cache/catalog/00mandela/3-150x150.png"",""https://messibella.co.il/image/cache/catalog/00mandela/4-700x500.png""]","ae40453545445152d7139df7","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"מגבת קפוצ'ון 100% כותנה איכותית במידה לילדים.","true","https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(2)-500x450.png","84","[]","[]","[]","","מגבת קפוצ'ון 100% כותנה איכותית במידה לילדים. מומלץ לגילאי 2-5. מגבת איכותית בעיצוב אישי מתנת סוף שנה לגנים נהדרת שתמיד גם הילדים וגם ההורים יאהבו וישתמשו. ניתן להדפיס תמונה, גרפיקה, או עיצוב משולב עם תמונה. ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","5f3f519b1ac469d6d97f44b1","מגבת קפוצ'ון","49","[""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(1)-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(3)-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(4)-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(5)-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(6)-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk(7)-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/mk8-500x450.png""]","df489ac74c80291fc6c1810c","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"מגבת גוף איכותית עשויה 100% כותנה בשילוב פוליאסטר לצורך ההדפסה 440 גרם למטר 70X130 ס”מ גובה הדפסה 15 ס""מ","true","https://messibella.co.il/image/cache/catalog/0000000000000000hadish/kr7538.9-500x450.jpg","85","[]","[]","[]","","מגבת גוף איכותית עשויה 100% כותנה בשילוב פוליאסטר לצורך ההדפסה 440 גרם למטר 70X130 ס”מ גובה הדפסה 15 ס""מ","5f3f519b1ac469d6d97f44b1","מגבת גוף כותנה להדפסה","59","[]","d89c639184b6a4b5e2218dab","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"מתנה עכשווית לילדי דור הזום - מתנה פרקטית וכיפית לכל ילד. *ניתן לבקש עיצוב עם תמונה מידות: 21 X 18 ס”מ עובי 4 מ""מ","true","https://messibella.co.il/image/cache/catalog/00pad/4-500x450.png","86","[{""type"":""select"",""label"":""עיצוב פד לעכבר"",""required"":true,""options"":[""חד קרן פסטל"",""מלחמה"",""נוסטלגיה"",""מכוניות"",""לוחם"",""צבעים"",""חלל"",""חד קרן""]}]","[]","[{""min_qty"":20,""max_qty"":null,""discount_percent"":25}]","","מתנה עכשווית לילדי דור הזום - מתנה פרקטית וכיפית לכל ילד. *ניתן לבקש עיצוב עם תמונה מידות: 21 X 18 ס”מ עובי 4 מ""מ","47f20f924d5efa4871da9a0d","פד לעכבר","20","[""https://messibella.co.il/image/cache/catalog/00pad/1-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/4-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/2-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/1-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/3-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/2-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/5-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/3-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/6-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/5-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/7-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/6-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/8-150x150.png"",""https://messibella.co.il/image/cache/catalog/00pad/7-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/6-50x50.png"",""https://messibella.co.il/image/cache/catalog/00pad/8-700x500.png"",""https://messibella.co.il/image/cache/catalog/00pad/3-50x50.png"",""https://messibella.co.il/image/cache/catalog/00pad/7-50x50.png""]","cf26763c0fb2bbc86c6b79bc","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"סט של פד לעכבר ואוזניות ממותגות במחיר מבצע! מתנה נהדרת לילדים ולסוף שנת הלימודים","true","https://messibella.co.il/image/cache/catalog/00ozniot/op-500x450.png","87","[]","[]","[{""min_qty"":5,""max_qty"":null,""discount_percent"":8},{""min_qty"":30,""max_qty"":null,""discount_percent"":15}]","","סט של פד לעכבר ואוזניות ממותגות במחיר מבצע! מתנה נהדרת לילדים ולסוף שנת הלימודים","47f20f924d5efa4871da9a0d","פד לעכבר + אוזניות אלחוטיות","65","[]","793011e036a8d462f7ee2c86","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"המתנה החמה של השנה לכיתות וגנים!","true","https://messibella.co.il/image/cache/catalog/00ozniot/1(3)-500x450.png","88","[{""type"":""select"",""label"":""עיצוב אוזניות"",""required"":true,""options"":[""שירה"",""שחר"",""עידן"",""דניאל""]},{""type"":""select"",""label"":""תוספות"",""required"":true,""options"":[""פד לעכבר (+₪10.00)""]}]","[]","[]","","המתנה החמה של השנה לכיתות וגנים! אוזניות אלחויות לחלוטין ממותגות במחיר מטורף! זוג אוזניות כפתור IN-EAR בטכנולוגיית בלוטוס' רמת שמע גבוהה ועוצמתית עם מיקרופון מובנה המאפשר דיבור ב-2 האוזניות נטענות באמצעות קפסולת טעינה","47f20f924d5efa4871da9a0d","אוזניות + פד לעכבר במבצע - מינ' 5 יח'","40","[""https://messibella.co.il/image/cache/catalog/00ozniot/kr9357_2-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(3)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(4)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/kr9357_2-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(2)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(4)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(1)-150x150.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(2)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/kr9357_6-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(1)-700x500.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(4)-50x50.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/kr9357_6-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(3)-50x50.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(2)-50x50.png"",""https://messibella.co.il/image/cache/catalog/00ozniot/1(1)-50x50.png"",""https://messibella.co.il/image/cache/catalog/000kalmar/k(10)-350x400.png""]","1bdd23f889ad47460dce131d","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"שימו לב - זמן המשלוח הוא 3 ימי עסקים!","true","https://messibella.co.il/image/cache/catalog/bidud/1609886247283-500x450.jpg","89","[{""type"":""select"",""label"":""עיצוב התיבה"",""required"":true,""options"":[""טירקס"",""נסיכות"",""ניובורן"",""ברווז"",""רכבת"",""חד קרן עם בלון"",""פיל וג'ירפה"",""קופים"",""דינו"",""איש העכביש"",""כבאי"",""אריה בשמיים""]},{""type"":""color"",""label"":""צבע"",""required"":true,""options"":[""ורוד"",""כחול""]},{""type"":""text"",""label"":""שם הילד"",""required"":true,""options"":[]}]","[""sale""]","[]","","שימו לב - זמן המשלוח הוא 3 ימי עסקים! מסיבלה תנו לדמיון ליצור! אנחנו במסיבלה, עושים עיצוב אישי מותאם לך - כל מה שעולה לך בדמיון, אנחנו פה להגשים :) התמונות והעיצובים הם רק חלק מהדוגמאות שעיצבנו ביחד ולפי החזון של הלקוחות שלנו. אפשר להזמין מהעיצובים הקיימים, אבל אנחנו אוהבים לעצב דברים חדשים כל הזמן :) אנחנו מזמינים אותך ליצור איתנו קשר לפני כל הזמנה, שנוכל להתאים אותה בדיוק לצרכים ולדמיון שלך. כמו כן, מציעים מחירים מיוחדים לגנים, ועדי הורים, או כל הזמנה גדולה - תמיד שווה לשאול :) זמינים (כמעט) תמיד - 054-7695345 - דניאל עידוד לבידוד - מעכשיו גם לקטנטנים! מארז הפתעה משמח לקטנטנים (גילאי 2-5) המכיל 14 מתנות קטנות בתוך תיבת צעצועים בהתאמה אישית. המארז מכיל: סולמות ונחשים מר גמיש מטוס קלקר מדבקות לפי מספרים בועות סבון קפיץ לוח מחיק פאזל טושים/ צבעים יויו פריזבי סט כלי כתיבה (עיפרון מספרים מחק) לגו חוברת צביעה - ברכת הבידוד * יתכן שינוי בדגמים לעומת התמונה המופיעה - עם זאת שווי המתנות יהיה בשווי זהה או גבוה יותר מהמוצרים בתמונה. * תיבת צעצועים בעיצוב אישי - ניתן לבחור את אחד הדגמים או ליצור קשר לעיצוב אישי * בהזמנת אחד הדגמים הקיימים אנא השאירו הודעה עם שם הילד אותו תרצו לשמח * ניתן להחליף את ברכת הבידוד בברכה אישית אחרת","9f9b483548376b0023e48033","עידוד לבידוד לילד","99","[""https://messibella.co.il/image/cache/catalog/bidud/1(2)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1609886247283-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(10)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(2)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(3)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(10)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(9)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(3)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(1)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(9)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(6)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(1)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/74c8e410-5f87-42c2-a3bb-2f1c730cec00-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(6)-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1609923879674-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/74c8e410-5f87-42c2-a3bb-2f1c730cec00-700x500.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1(11)-150x150.jpg"",""https://messibella.co.il/image/cache/catalog/bidud/1609923879674-700x500.jpg""]","97bcaa5237267e4652870c52","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"תיבת אחסון לצעצועים המשמשת גם כהדום לילדים.","true","https://messibella.co.il/image/cache/catalog/000zazuim/1-500x450.png","90","[{""type"":""select"",""label"":""עיצוב התיבה"",""required"":true,""options"":[""קופים"",""ברווז"",""פיל וג'ירפה"",""ניובורן"",""אריה בשמיים"",""דינו"",""חד קרן עם בלון"",""נסיכות"",""כבאי"",""טירקס"",""איש העכביש"",""קטר"",""זברה"",""ג'ונגל"",""צבעוני"",""כתר מנצנץ (+₪5.00)"",""גיבור"",""רכבת""]},{""type"":""color"",""label"":""צבע"",""required"":true,""options"":[""כחול"",""ורוד""]}]","[]","[{""min_qty"":20,""max_qty"":null,""discount_percent"":10}]","","תיבת אחסון לצעצועים המשמשת גם כהדום לילדים. מתנה נהדרת לילדים בכל גיל (אנחנו בבית משתמשים בשש כאלו!), שעוזרת להם לשמור על הסדר בחדר וגם להוסיף טאצ' עיצובי ואישי לחדר השינה או לחדר משחקים. גודל התיבה 25*25 - ניתן לישיבה עד למשקל של כ-20 ק""ג.","9f9b483548376b0023e48033","הדום עם אחסון לצעצועים","39","[""https://messibella.co.il/image/cache/catalog/00000000000000000set/z4-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/z5-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/z6-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/z7-500x450.png"",""https://messibella.co.il/image/cache/catalog/00000000000000000set/z8-500x450.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/16-150x150.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/1-700x500.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/17-150x150.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/16-700x500.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/9-150x150.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/17-700x500.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/10-150x150.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/9-700x500.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/11-150x150.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/10-700x500.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/12-150x150.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/11-700x500.png"",""https://messibella.co.il/image/cache/catalog/000zazuim/13-150x150.png""]","3f278f1bb7c3569a90a66091","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"הדפסה ישירה על אבן בזלת.","true","https://messibella.co.il/image/cache/catalog/img_20210131_165519-500x450.jpg","91","[{""type"":""select"",""label"":""גודל"",""required"":true,""options"":[""22*8""]}]","[]","[]","","הדפסה ישירה על אבן בזלת. מתנה אלגנטית ואיכותית לבית או למשרד. ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","9f9b483548376b0023e48033","הדפסה על אבן בזלת","45","[""https://messibella.co.il/image/cache/catalog/randomproducts/img_20210204_012322(1)-350x400.jpg""]","e0d6c379417b963adea1b569","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"הגרסה המודרנית לבלוק עץ.","true","https://messibella.co.il/image/cache/catalog/randomproducts/1612394276743-500x450.jpg","92","[{""type"":""select"",""label"":""גודל"",""required"":true,""options"":[""15*10"",""15*20 (+₪10.00)""]}]","[""sale""]","[]","","הגרסה המודרנית לבלוק עץ. הדפסה ישירה על עץ באיכות גבוהה, עם רגלית מניקל. בגדלים שונים החל מ-15*10 ניתן לשלוח תמונות בודדות דרך האתר, לשלוח תמונות בקובץ זיפ ( הסבר פה ) ניתן גם לשלוח תמונות אל כתובת המייל: Chaimovsky.d@gmail.com או לוואצאפ (קחו בחשבון ששליחת תמונות בוואצאפ פוגעת באיכות התמונה) לשליחת וואצאפ לחצו פה","9f9b483548376b0023e48033","הדפסה על עץ עם רגלית ניקל","30","[""https://messibella.co.il/image/cache/catalog/randomproducts/23-150x150.jpg""]","42da84b8b9aef4175d8c4759","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
"ארנק כסוף ממותג בעיצוב אישי.","true","https://messibella.co.il/image/cache/catalog/randomproducts/img_20200727_150501-500x450.png","93","[]","[""sale""]","[]","","ארנק כסוף ממותג בעיצוב אישי.","9f9b483548376b0023e48033","ארנק כסף מעוצב עם שם","50","[]","f3712e2146b2efd4a87c3b0f","2026-04-18T16:59:33.331Z","2026-04-18T16:59:33.331Z","69b025f6d48c02adde4cc280","chaimovsky.d@gmail.com","false"
